"","Session","CT","NK","Period","SEQ_GRP","SEQ","NS","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.node_id","player.threshold","player.participate","player.user_name","player.avatar_id","player.round_payoff","player.subsession_id","player.group_id","player.payoff","group.id_in_subsession","group.network_id","group.subsession_id","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"1057","S8","Bilateral","Local",11,"1",2,"Clique",5,"w8hurh4a",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.048303+00:00",1,NA,NA,106,2,31882,3,1,"Lion",22,100,2126,8507,0,2,6377,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1058","S8","Bilateral","Local",11,"1",2,"Clique",7,"u7g7p9pq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:31.391013+00:00",1,NA,NA,104,3,31883,3,1,"Kangaroo",11,100,2126,8507,0,2,6377,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1059","S8","Bilateral","Local",11,"1",2,"Clique",10,"8ed3i19j",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:15.429334+00:00",1,NA,NA,109,4,31884,3,1,"Rat",9,100,2126,8507,0,2,6377,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1060","S8","Bilateral","Local",11,"1",2,"Clique",15,"sd6urbvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:32.210771+00:00",1,NA,NA,104,5,31885,3,1,"Giraffe",49,100,2126,8507,0,2,6377,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1061","S8","Bilateral","Local",11,"1",3,"Star",4,"4ty4jdbs",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:13.642990+00:00",1,NA,NA,108,1,31886,3,1,"Hippo",8,100,2126,8508,0,3,6378,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1062","S8","Bilateral","Local",11,"1",3,"Star",8,"gj7hit4l",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:03.851507+00:00",1,NA,NA,104,2,31887,3,1,"Cat",39,100,2126,8508,0,3,6378,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1063","S8","Bilateral","Local",11,"1",3,"Star",9,"7kgy64rq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:53.998073+00:00",1,NA,NA,106,3,31888,3,1,"Swan",31,100,2126,8508,0,3,6378,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1064","S8","Bilateral","Local",11,"1",3,"Star",11,"z6iplx55",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:56.115277+00:00",1,NA,NA,117,4,31889,3,0,"Bull",6,50,2126,8508,0,3,6378,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1065","S8","Bilateral","Local",11,"1",3,"Star",14,"jgpow18g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:10.264904+00:00",1,NA,NA,108,5,31890,3,1,"Raccoon",28,100,2126,8508,0,3,6378,2126,11,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1066","S8","Bilateral","Local",12,"1",1,"Circle",2,"przzt40u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:44.732602+00:00",1,NA,NA,106,1,31891,1,1,"Crocodile",3,100,2127,8509,100,1,6379,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1067","S8","Bilateral","Local",12,"1",1,"Circle",3,"nsa66tma",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:13.048039+00:00",1,NA,NA,109,2,31892,1,1,"Eagle",5,100,2127,8509,100,1,6379,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1068","S8","Bilateral","Local",12,"1",1,"Circle",6,"1b1rerkz",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:16.926840+00:00",1,NA,NA,104,3,31893,1,1,"Hippo",8,100,2127,8509,100,1,6379,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1069","S8","Bilateral","Local",12,"1",1,"Circle",12,"1x2lxx2u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:09:53.700799+00:00",1,NA,NA,108,4,31894,1,1,"Tuna",42,100,2127,8509,100,1,6379,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1070","S8","Bilateral","Local",12,"1",1,"Circle",13,"n4dn8u5t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.642210+00:00",1,NA,NA,107,5,31895,1,1,"Deer",36,100,2127,8509,100,1,6379,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1071","S8","Bilateral","Local",12,"1",2,"Clique",1,"dhhefj4i",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:05:59.678426+00:00",1,NA,NA,106,1,31896,1,1,"Beaver",4,100,2127,8510,100,2,6380,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1072","S8","Bilateral","Local",12,"1",2,"Clique",5,"w8hurh4a",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.048303+00:00",1,NA,NA,106,2,31897,1,1,"Lizard",38,100,2127,8510,100,2,6380,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1073","S8","Bilateral","Local",12,"1",2,"Clique",7,"u7g7p9pq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:31.391013+00:00",1,NA,NA,104,3,31898,1,1,"Crab",35,100,2127,8510,100,2,6380,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1074","S8","Bilateral","Local",12,"1",2,"Clique",10,"8ed3i19j",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:15.429334+00:00",1,NA,NA,109,4,31899,1,1,"Rhino",43,100,2127,8510,100,2,6380,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1075","S8","Bilateral","Local",12,"1",2,"Clique",15,"sd6urbvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:32.210771+00:00",1,NA,NA,104,5,31900,1,1,"Penguin",37,100,2127,8510,100,2,6380,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1076","S8","Bilateral","Local",12,"1",3,"Star",4,"4ty4jdbs",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:13.642990+00:00",1,NA,NA,108,1,31901,1,1,"Bear",29,100,2127,8511,100,3,6381,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1077","S8","Bilateral","Local",12,"1",3,"Star",8,"gj7hit4l",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:03.851507+00:00",1,NA,NA,104,2,31902,1,1,"Wolf",18,100,2127,8511,100,3,6381,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1078","S8","Bilateral","Local",12,"1",3,"Star",9,"7kgy64rq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:53.998073+00:00",1,NA,NA,106,3,31903,1,1,"Gorilla",13,100,2127,8511,100,3,6381,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1079","S8","Bilateral","Local",12,"1",3,"Star",11,"z6iplx55",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:56.115277+00:00",1,NA,NA,117,4,31904,1,1,"Mouse",40,100,2127,8511,100,3,6381,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1080","S8","Bilateral","Local",12,"1",3,"Star",14,"jgpow18g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:10.264904+00:00",1,NA,NA,108,5,31905,1,1,"Octopus",46,100,2127,8511,100,3,6381,2127,12,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1081","S8","Bilateral","Local",13,"1",1,"Circle",2,"przzt40u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:44.732602+00:00",1,NA,NA,106,1,31906,1,1,"Shark",2,100,2128,8512,0,1,6382,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1082","S8","Bilateral","Local",13,"1",1,"Circle",3,"nsa66tma",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:13.048039+00:00",1,NA,NA,109,2,31907,3,1,"Bat",30,100,2128,8512,0,1,6382,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1083","S8","Bilateral","Local",13,"1",1,"Circle",6,"1b1rerkz",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:16.926840+00:00",1,NA,NA,104,3,31908,3,1,"Frog",20,100,2128,8512,0,1,6382,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1084","S8","Bilateral","Local",13,"1",1,"Circle",12,"1x2lxx2u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:09:53.700799+00:00",1,NA,NA,108,4,31909,3,1,"Giraffe",49,100,2128,8512,0,1,6382,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1085","S8","Bilateral","Local",13,"1",1,"Circle",13,"n4dn8u5t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.642210+00:00",1,NA,NA,107,5,31910,3,1,"Lobster",33,100,2128,8512,0,1,6382,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1086","S8","Bilateral","Local",13,"1",2,"Clique",1,"dhhefj4i",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:05:59.678426+00:00",1,NA,NA,106,1,31911,1,1,"Bull",6,100,2128,8513,0,2,6383,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1087","S8","Bilateral","Local",13,"1",2,"Clique",5,"w8hurh4a",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.048303+00:00",1,NA,NA,106,2,31912,3,1,"Snail",50,100,2128,8513,0,2,6383,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1088","S8","Bilateral","Local",13,"1",2,"Clique",7,"u7g7p9pq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:31.391013+00:00",1,NA,NA,104,3,31913,3,1,"Monkey",15,100,2128,8513,0,2,6383,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1089","S8","Bilateral","Local",13,"1",2,"Clique",10,"8ed3i19j",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:15.429334+00:00",1,NA,NA,109,4,31914,3,1,"Elephant",41,100,2128,8513,0,2,6383,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1090","S8","Bilateral","Local",13,"1",2,"Clique",15,"sd6urbvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:32.210771+00:00",1,NA,NA,104,5,31915,3,1,"Owl",44,100,2128,8513,0,2,6383,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1091","S8","Bilateral","Local",13,"1",3,"Star",4,"4ty4jdbs",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:13.642990+00:00",1,NA,NA,108,1,31916,1,1,"Crocodile",3,100,2128,8514,0,3,6384,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1092","S8","Bilateral","Local",13,"1",3,"Star",8,"gj7hit4l",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:03.851507+00:00",1,NA,NA,104,2,31917,3,1,"Cow",25,100,2128,8514,0,3,6384,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1093","S8","Bilateral","Local",13,"1",3,"Star",9,"7kgy64rq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:53.998073+00:00",1,NA,NA,106,3,31918,3,1,"Lion",22,100,2128,8514,0,3,6384,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1094","S8","Bilateral","Local",13,"1",3,"Star",11,"z6iplx55",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:56.115277+00:00",1,NA,NA,117,4,31919,3,0,"Turtle",19,50,2128,8514,0,3,6384,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1095","S8","Bilateral","Local",13,"1",3,"Star",14,"jgpow18g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:10.264904+00:00",1,NA,NA,108,5,31920,3,1,"Sheep",47,100,2128,8514,0,3,6384,2128,13,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1096","S8","Bilateral","Local",14,"1",1,"Circle",2,"przzt40u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:44.732602+00:00",1,NA,NA,106,1,31921,1,1,"Sheep",47,100,2129,8515,0,1,6385,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1097","S8","Bilateral","Local",14,"1",1,"Circle",3,"nsa66tma",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:13.048039+00:00",1,NA,NA,109,2,31922,3,1,"Dolphin",12,100,2129,8515,0,1,6385,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1098","S8","Bilateral","Local",14,"1",1,"Circle",6,"1b1rerkz",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:16.926840+00:00",1,NA,NA,104,3,31923,1,1,"Lion",22,100,2129,8515,0,1,6385,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1099","S8","Bilateral","Local",14,"1",1,"Circle",12,"1x2lxx2u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:09:53.700799+00:00",1,NA,NA,108,4,31924,3,1,"Lizard",38,100,2129,8515,0,1,6385,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1100","S8","Bilateral","Local",14,"1",1,"Circle",13,"n4dn8u5t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.642210+00:00",1,NA,NA,107,5,31925,3,1,"Crab",35,100,2129,8515,0,1,6385,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1101","S8","Bilateral","Local",14,"1",2,"Clique",1,"dhhefj4i",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:05:59.678426+00:00",1,NA,NA,106,1,31926,1,1,"Pig",34,100,2129,8516,0,2,6386,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1102","S8","Bilateral","Local",14,"1",2,"Clique",5,"w8hurh4a",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.048303+00:00",1,NA,NA,106,2,31927,3,1,"Snake",17,100,2129,8516,0,2,6386,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1103","S8","Bilateral","Local",14,"1",2,"Clique",7,"u7g7p9pq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:31.391013+00:00",1,NA,NA,104,3,31928,1,1,"Goat",1,100,2129,8516,0,2,6386,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1104","S8","Bilateral","Local",14,"1",2,"Clique",10,"8ed3i19j",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:15.429334+00:00",1,NA,NA,109,4,31929,3,1,"Beaver",4,100,2129,8516,0,2,6386,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1105","S8","Bilateral","Local",14,"1",2,"Clique",15,"sd6urbvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:32.210771+00:00",1,NA,NA,104,5,31930,3,1,"Gorilla",13,100,2129,8516,0,2,6386,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1106","S8","Bilateral","Local",14,"1",3,"Star",4,"4ty4jdbs",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:13.642990+00:00",1,NA,NA,108,1,31931,1,1,"Raccoon",28,100,2129,8517,0,3,6387,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1107","S8","Bilateral","Local",14,"1",3,"Star",8,"gj7hit4l",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:03.851507+00:00",1,NA,NA,104,2,31932,3,1,"Deer",36,100,2129,8517,0,3,6387,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1108","S8","Bilateral","Local",14,"1",3,"Star",9,"7kgy64rq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:53.998073+00:00",1,NA,NA,106,3,31933,1,1,"Lobster",33,100,2129,8517,0,3,6387,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1109","S8","Bilateral","Local",14,"1",3,"Star",11,"z6iplx55",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:56.115277+00:00",1,NA,NA,117,4,31934,3,0,"Bear",29,50,2129,8517,0,3,6387,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1110","S8","Bilateral","Local",14,"1",3,"Star",14,"jgpow18g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:10.264904+00:00",1,NA,NA,108,5,31935,3,1,"Hippo",8,100,2129,8517,0,3,6387,2129,14,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1111","S8","Bilateral","Local",15,"1",1,"Circle",2,"przzt40u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:44.732602+00:00",1,NA,NA,106,1,31936,3,1,"Duck",24,100,2130,8518,0,1,6388,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1112","S8","Bilateral","Local",15,"1",1,"Circle",3,"nsa66tma",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:13.048039+00:00",1,NA,NA,109,2,31937,1,1,"Pig",34,100,2130,8518,0,1,6388,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1113","S8","Bilateral","Local",15,"1",1,"Circle",6,"1b1rerkz",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:16.926840+00:00",1,NA,NA,104,3,31938,3,1,"Bee",14,100,2130,8518,0,1,6388,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1114","S8","Bilateral","Local",15,"1",1,"Circle",12,"1x2lxx2u",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:09:53.700799+00:00",1,NA,NA,108,4,31939,1,1,"Swan",31,100,2130,8518,0,1,6388,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1115","S8","Bilateral","Local",15,"1",1,"Circle",13,"n4dn8u5t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.642210+00:00",1,NA,NA,107,5,31940,1,1,"Goat",1,100,2130,8518,0,1,6388,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1116","S8","Bilateral","Local",15,"1",2,"Clique",1,"dhhefj4i",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:05:59.678426+00:00",1,NA,NA,106,1,31941,3,1,"Wolf",18,100,2130,8519,0,2,6389,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1117","S8","Bilateral","Local",15,"1",2,"Clique",5,"w8hurh4a",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:34.048303+00:00",1,NA,NA,106,2,31942,1,1,"Beaver",4,100,2130,8519,0,2,6389,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1118","S8","Bilateral","Local",15,"1",2,"Clique",7,"u7g7p9pq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:31.391013+00:00",1,NA,NA,104,3,31943,3,1,"Cow",25,100,2130,8519,0,2,6389,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1119","S8","Bilateral","Local",15,"1",2,"Clique",10,"8ed3i19j",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:15.429334+00:00",1,NA,NA,109,4,31944,1,1,"Raccoon",28,100,2130,8519,0,2,6389,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1120","S8","Bilateral","Local",15,"1",2,"Clique",15,"sd6urbvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:32.210771+00:00",1,NA,NA,104,5,31945,1,1,"Mouse",40,100,2130,8519,0,2,6389,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1121","S8","Bilateral","Local",15,"1",3,"Star",4,"4ty4jdbs",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:13.642990+00:00",1,NA,NA,108,1,31946,3,1,"Crocodile",3,100,2130,8520,0,3,6390,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1122","S8","Bilateral","Local",15,"1",3,"Star",8,"gj7hit4l",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:03.851507+00:00",1,NA,NA,104,2,31947,1,1,"Koala",10,100,2130,8520,0,3,6390,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1123","S8","Bilateral","Local",15,"1",3,"Star",9,"7kgy64rq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:08:53.998073+00:00",1,NA,NA,106,3,31948,3,1,"Squirrel",45,100,2130,8520,0,3,6390,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1124","S8","Bilateral","Local",15,"1",3,"Star",11,"z6iplx55",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:07:56.115277+00:00",1,NA,NA,117,4,31949,1,1,"Rat",9,100,2130,8520,0,3,6390,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1125","S8","Bilateral","Local",15,"1",3,"Star",14,"jgpow18g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 16:06:10.264904+00:00",1,NA,NA,108,5,31950,1,1,"Giraffe",49,100,2130,8520,0,3,6390,2130,15,"tgfavzdh","BI-VT Sept 19, Wednesday, 12 PM","Kristy & Gizem",NA,NA,NA,0
"1126","S9","Wall","Global",1,"1",1,"Clique",2,"u7123h8h",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 18:08:12.934817+00:00",1,NA,NA,112,1,31951,3,0,"Chicken",23,50,2131,8536,0,1,6391,2131,1,"xsrkblkf","BI-VT Sept 19, Wednesday, 2 PM","Kristy & Gizem",NA,NA,NA,0
"1127","S9","Wall","Global",1,"1",1,"Clique",3,"5t9symag",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 18:11:58.731581+00:00",1,NA,NA,53,2,31952,3,1,"Lion",22,100,2131,8536,0,1,6391,2131,1,"xsrkblkf","BI-VT Sept 19, Wednesday, 2 PM","Kristy & Gizem",NA,NA,NA,0
"1128","S9","Wall","Global",1,"1",1,"Clique",6,"usyhkbnv",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 18:07:51.777150+00:00",1,NA,NA,106,3,31953,3,1,"Bear",29,100,2131,8536,0,1,6391,2131,1,"xsrkblkf","BI-VT Sept 19, Wednesday, 2 PM","Kristy & Gizem",NA,NA,NA,0
"1129","S9","Wall","Global",1,"1",1,"Clique",12,"7tnlu5eg",NA,0,145,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 18:08:41.485226+00:00",1,NA,NA,55,4,31954,3,1,"Snail",50,100,2131,8536,0,1,6391,2131,1,"xsrkblkf","BI-VT Sept 19, Wednesday, 2 PM","Kristy & Gizem",NA,NA,NA,0
