"","Session","CT","NK","Sequence","NS","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.node_id","player.threshold","player.participate","player.user_name","player.avatar_id","player.round_payoff","player.subsession_id","player.group_id","player.payoff","group.id_in_subsession","group.network_id","group.subsession_id","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"771","S13","Bilateral","Global",4,"Circle",6,"mw8jbjdu",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:51.852911+00:00",1,NA,NA,108,3,26418,1,1,"Dolphin",12,100,1762,7054,0,1,5284,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"772","S13","Bilateral","Global",6,"Star",7,"iojmuuwk",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:04.746004+00:00",1,NA,NA,59,2,26427,1,1,"Owl",44,100,1762,7056,0,3,5286,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"773","S13","Bilateral","Global",5,"Clique",8,"c4cal866",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:30.880213+00:00",1,NA,NA,107,3,26423,1,1,"Snake",17,100,1762,7055,0,2,5285,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"774","S13","Bilateral","Global",6,"Star",9,"e59xiyat",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:37.692834+00:00",1,NA,NA,112,3,26428,1,1,"Swan",31,100,1762,7056,0,3,5286,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"775","S13","Bilateral","Global",4,"Circle",10,"8bo1ycnq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:51.852470+00:00",1,NA,NA,104,4,26419,1,1,"Lion",22,100,1762,7054,0,1,5284,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"776","S13","Bilateral","Global",4,"Circle",11,"o0m1b45f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:03.744375+00:00",1,NA,NA,58,5,26420,1,1,"Lizard",38,100,1762,7054,0,1,5284,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"777","S13","Bilateral","Global",6,"Star",12,"76zfq82w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:14.847821+00:00",1,NA,NA,14,4,26429,1,1,"Crocodile",3,100,1762,7056,0,3,5286,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"778","S13","Bilateral","Global",5,"Clique",13,"nopo3lfe",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:27.195518+00:00",1,NA,NA,107,4,26424,1,1,"Eagle",5,100,1762,7055,0,2,5285,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"779","S13","Bilateral","Global",6,"Star",14,"32kokdrr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:37.789253+00:00",1,NA,NA,57,5,26430,1,1,"Penguin",37,100,1762,7056,0,3,5286,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"780","S13","Bilateral","Global",5,"Clique",15,"eb8nn6lm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:44.065380+00:00",1,NA,NA,108,5,26425,1,1,"Tuna",42,100,1762,7055,0,2,5285,1762,7,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"781","S13","Bilateral","Global",5,"Clique",1,"yep97r47",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:30.992250+00:00",1,NA,NA,103,1,26436,1,1,"Eagle",5,100,1763,7058,0,2,5288,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"782","S13","Bilateral","Global",6,"Star",2,"9f1yg7f8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:53.643239+00:00",1,NA,NA,104,1,26441,1,1,"Snake",17,100,1763,7059,0,3,5289,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"783","S13","Bilateral","Global",4,"Circle",3,"lke2aglg",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:18.028068+00:00",1,NA,NA,101,1,26431,1,1,"Frog",20,0,1763,7057,0,1,5287,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"784","S13","Bilateral","Global",4,"Circle",4,"hzb99rbo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:29.026074+00:00",1,NA,NA,107,2,26432,3,0,"Lion",22,50,1763,7057,0,1,5287,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"785","S13","Bilateral","Global",5,"Clique",5,"071eoks6",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:38.992805+00:00",1,NA,NA,109,2,26437,3,1,"Rhino",43,100,1763,7058,0,2,5288,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"786","S13","Bilateral","Global",4,"Circle",6,"mw8jbjdu",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:51.852911+00:00",1,NA,NA,108,3,26433,3,0,"Rat",9,50,1763,7057,0,1,5287,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"787","S13","Bilateral","Global",6,"Star",7,"iojmuuwk",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:04.746004+00:00",1,NA,NA,59,2,26442,3,0,"Monkey",15,50,1763,7059,0,3,5289,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"788","S13","Bilateral","Global",5,"Clique",8,"c4cal866",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:30.880213+00:00",1,NA,NA,107,3,26438,3,1,"Crab",35,100,1763,7058,0,2,5288,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"789","S13","Bilateral","Global",6,"Star",9,"e59xiyat",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:37.692834+00:00",1,NA,NA,112,3,26443,3,0,"Bee",14,50,1763,7059,0,3,5289,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"790","S13","Bilateral","Global",4,"Circle",10,"8bo1ycnq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:51.852470+00:00",1,NA,NA,104,4,26434,3,0,"Tuna",42,50,1763,7057,0,1,5287,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"791","S13","Bilateral","Global",4,"Circle",11,"o0m1b45f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:03.744375+00:00",1,NA,NA,58,5,26435,3,0,"Bear",29,50,1763,7057,0,1,5287,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"792","S13","Bilateral","Global",6,"Star",12,"76zfq82w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:14.847821+00:00",1,NA,NA,14,4,26444,3,1,"Rabbit",7,0,1763,7059,0,3,5289,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"793","S13","Bilateral","Global",5,"Clique",13,"nopo3lfe",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:27.195518+00:00",1,NA,NA,107,4,26439,3,1,"Duck",24,100,1763,7058,0,2,5288,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"794","S13","Bilateral","Global",6,"Star",14,"32kokdrr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:37.789253+00:00",1,NA,NA,57,5,26445,3,0,"Tiger",16,50,1763,7059,0,3,5289,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"795","S13","Bilateral","Global",5,"Clique",15,"eb8nn6lm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:44.065380+00:00",1,NA,NA,108,5,26440,3,1,"Beaver",4,100,1763,7058,0,2,5288,1763,8,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"796","S13","Bilateral","Global",5,"Clique",1,"yep97r47",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:30.992250+00:00",1,NA,NA,103,1,26451,1,1,"Snail",50,100,1764,7061,100,2,5291,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"797","S13","Bilateral","Global",6,"Star",2,"9f1yg7f8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:53.643239+00:00",1,NA,NA,104,1,26456,1,1,"Crab",35,100,1764,7062,100,3,5292,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"798","S13","Bilateral","Global",4,"Circle",3,"lke2aglg",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:18.028068+00:00",1,NA,NA,101,1,26446,1,1,"Owl",44,100,1764,7060,100,1,5290,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"799","S13","Bilateral","Global",4,"Circle",4,"hzb99rbo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:29.026074+00:00",1,NA,NA,107,2,26447,3,1,"Snake",17,100,1764,7060,100,1,5290,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"800","S13","Bilateral","Global",5,"Clique",5,"071eoks6",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:38.992805+00:00",1,NA,NA,109,2,26452,3,1,"Raccoon",28,100,1764,7061,100,2,5291,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"801","S13","Bilateral","Global",4,"Circle",6,"mw8jbjdu",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:51.852911+00:00",1,NA,NA,108,3,26448,1,1,"Shark",2,100,1764,7060,100,1,5290,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"802","S13","Bilateral","Global",6,"Star",7,"iojmuuwk",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:04.746004+00:00",1,NA,NA,59,2,26457,3,0,"Crocodile",3,50,1764,7062,50,3,5292,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"803","S13","Bilateral","Global",5,"Clique",8,"c4cal866",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:30.880213+00:00",1,NA,NA,107,3,26453,1,1,"Koala",10,100,1764,7061,100,2,5291,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"804","S13","Bilateral","Global",6,"Star",9,"e59xiyat",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:37.692834+00:00",1,NA,NA,112,3,26458,1,1,"Deer",36,100,1764,7062,100,3,5292,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"805","S13","Bilateral","Global",4,"Circle",10,"8bo1ycnq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:51.852470+00:00",1,NA,NA,104,4,26449,3,1,"Mouse",40,100,1764,7060,100,1,5290,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"806","S13","Bilateral","Global",4,"Circle",11,"o0m1b45f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:03.744375+00:00",1,NA,NA,58,5,26450,3,0,"Sheep",47,50,1764,7060,50,1,5290,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"807","S13","Bilateral","Global",6,"Star",12,"76zfq82w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:14.847821+00:00",1,NA,NA,14,4,26459,3,1,"Bull",6,0,1764,7062,0,3,5292,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"808","S13","Bilateral","Global",5,"Clique",13,"nopo3lfe",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:27.195518+00:00",1,NA,NA,107,4,26454,3,1,"Cow",25,100,1764,7061,100,2,5291,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"809","S13","Bilateral","Global",6,"Star",14,"32kokdrr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:37.789253+00:00",1,NA,NA,57,5,26460,3,0,"Frog",20,50,1764,7062,50,3,5292,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"810","S13","Bilateral","Global",5,"Clique",15,"eb8nn6lm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:44.065380+00:00",1,NA,NA,108,5,26455,3,1,"Bee",14,100,1764,7061,100,2,5291,1764,9,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"811","S13","Bilateral","Global",5,"Clique",1,"yep97r47",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:30.992250+00:00",1,NA,NA,103,1,26466,3,1,"Snake",17,100,1765,7064,0,2,5294,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"812","S13","Bilateral","Global",6,"Star",2,"9f1yg7f8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:53.643239+00:00",1,NA,NA,104,1,26471,3,1,"Tiger",16,100,1765,7065,0,3,5295,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"813","S13","Bilateral","Global",4,"Circle",3,"lke2aglg",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:18.028068+00:00",1,NA,NA,101,1,26461,3,1,"Bat",30,100,1765,7063,0,1,5293,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"814","S13","Bilateral","Global",4,"Circle",4,"hzb99rbo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:29.026074+00:00",1,NA,NA,107,2,26462,1,1,"Octopus",46,100,1765,7063,0,1,5293,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"815","S13","Bilateral","Global",5,"Clique",5,"071eoks6",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:38.992805+00:00",1,NA,NA,109,2,26467,1,1,"Bull",6,100,1765,7064,0,2,5294,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"816","S13","Bilateral","Global",4,"Circle",6,"mw8jbjdu",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:51.852911+00:00",1,NA,NA,108,3,26463,3,0,"Monkey",15,50,1765,7063,0,1,5293,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"817","S13","Bilateral","Global",6,"Star",7,"iojmuuwk",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:04.746004+00:00",1,NA,NA,59,2,26472,1,1,"Koala",10,100,1765,7065,0,3,5295,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"818","S13","Bilateral","Global",5,"Clique",8,"c4cal866",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:30.880213+00:00",1,NA,NA,107,3,26468,3,1,"Eagle",5,100,1765,7064,0,2,5294,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"819","S13","Bilateral","Global",6,"Star",9,"e59xiyat",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:37.692834+00:00",1,NA,NA,112,3,26473,3,0,"Duck",24,50,1765,7065,0,3,5295,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"820","S13","Bilateral","Global",4,"Circle",10,"8bo1ycnq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:51.852470+00:00",1,NA,NA,104,4,26464,1,1,"Rhino",43,100,1765,7063,0,1,5293,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"821","S13","Bilateral","Global",4,"Circle",11,"o0m1b45f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:03.744375+00:00",1,NA,NA,58,5,26465,1,1,"Bee",14,100,1765,7063,0,1,5293,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"822","S13","Bilateral","Global",6,"Star",12,"76zfq82w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:14.847821+00:00",1,NA,NA,14,4,26474,1,1,"Crab",35,100,1765,7065,0,3,5295,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"823","S13","Bilateral","Global",5,"Clique",13,"nopo3lfe",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:27.195518+00:00",1,NA,NA,107,4,26469,1,1,"Wolf",18,100,1765,7064,0,2,5294,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"824","S13","Bilateral","Global",6,"Star",14,"32kokdrr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:37.789253+00:00",1,NA,NA,57,5,26475,1,1,"Kangaroo",11,100,1765,7065,0,3,5295,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"825","S13","Bilateral","Global",5,"Clique",15,"eb8nn6lm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:44.065380+00:00",1,NA,NA,108,5,26470,1,1,"Shark",2,100,1765,7064,0,2,5294,1765,10,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"826","S13","Bilateral","Global",5,"Clique",1,"yep97r47",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:30.992250+00:00",1,NA,NA,103,1,26481,3,1,"Wolf",18,0,1766,7067,0,2,5297,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"827","S13","Bilateral","Global",6,"Circle",2,"9f1yg7f8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:53.643239+00:00",1,NA,NA,104,1,26486,3,1,"Lobster",33,100,1766,7068,0,3,5298,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"828","S13","Bilateral","Global",4,"Circle",3,"lke2aglg",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:18.028068+00:00",1,NA,NA,101,1,26476,3,0,"Penguin",37,50,1766,7066,0,1,5296,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"829","S13","Bilateral","Global",4,"Star",4,"hzb99rbo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:29.026074+00:00",1,NA,NA,107,2,26477,3,1,"Hippo",8,0,1766,7066,0,1,5296,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"830","S13","Bilateral","Global",5,"Clique",5,"071eoks6",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:38.992805+00:00",1,NA,NA,109,2,26482,3,1,"Lion",22,0,1766,7067,0,2,5297,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"831","S13","Bilateral","Global",4,"Circle",6,"mw8jbjdu",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:51.852911+00:00",1,NA,NA,108,3,26478,3,0,"Cow",25,50,1766,7066,0,1,5296,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"832","S13","Bilateral","Global",6,"Clique",7,"iojmuuwk",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:04.746004+00:00",1,NA,NA,59,2,26487,3,1,"Kangaroo",11,100,1766,7068,0,3,5298,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"833","S13","Bilateral","Global",5,"Star",8,"c4cal866",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:30.880213+00:00",1,NA,NA,107,3,26483,3,0,"Cat",39,50,1766,7067,0,2,5297,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"834","S13","Bilateral","Global",6,"Star",9,"e59xiyat",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:37.692834+00:00",1,NA,NA,112,3,26488,3,1,"Swan",31,100,1766,7068,0,3,5298,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"835","S13","Bilateral","Global",4,"Clique",10,"8bo1ycnq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:51.852470+00:00",1,NA,NA,104,4,26479,3,1,"Rat",9,0,1766,7066,0,1,5296,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"836","S13","Bilateral","Global",4,"Star",11,"o0m1b45f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:03.744375+00:00",1,NA,NA,58,5,26480,3,0,"Bull",6,50,1766,7066,0,1,5296,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"837","S13","Bilateral","Global",6,"Circle",12,"76zfq82w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:14.847821+00:00",1,NA,NA,14,4,26489,3,1,"Tuna",42,100,1766,7068,0,3,5298,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"838","S13","Bilateral","Global",5,"Circle",13,"nopo3lfe",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:27.195518+00:00",1,NA,NA,107,4,26484,3,0,"Pig",34,50,1766,7067,0,2,5297,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"839","S13","Bilateral","Global",6,"Star",14,"32kokdrr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:37.789253+00:00",1,NA,NA,57,5,26490,3,1,"Raccoon",28,100,1766,7068,0,3,5298,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"840","S13","Bilateral","Global",5,"Clique",15,"eb8nn6lm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:15:44.065380+00:00",1,NA,NA,108,5,26485,3,0,"Giraffe",49,50,1766,7067,0,2,5297,1766,11,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"841","S13","Bilateral","Global",5,"Clique",1,"yep97r47",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:30.992250+00:00",1,NA,NA,103,1,26496,1,1,"Beaver",4,100,1767,7070,0,2,5300,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"842","S13","Bilateral","Global",6,"Circle",2,"9f1yg7f8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:12:53.643239+00:00",1,NA,NA,104,1,26501,1,1,"Crocodile",3,100,1767,7071,0,3,5301,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"843","S13","Bilateral","Global",4,"Circle",3,"lke2aglg",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:18.028068+00:00",1,NA,NA,101,1,26491,1,1,"Eagle",5,100,1767,7069,0,1,5299,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"844","S13","Bilateral","Global",4,"Star",4,"hzb99rbo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:29.026074+00:00",1,NA,NA,107,2,26492,1,1,"Bear",29,100,1767,7069,0,1,5299,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"845","S13","Bilateral","Global",5,"Clique",5,"071eoks6",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:38.992805+00:00",1,NA,NA,109,2,26497,1,1,"Lizard",38,100,1767,7070,0,2,5300,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"846","S13","Bilateral","Global",4,"Circle",6,"mw8jbjdu",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:13:51.852911+00:00",1,NA,NA,108,3,26493,1,1,"Hippo",8,100,1767,7069,0,1,5299,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"847","S13","Bilateral","Global",6,"Clique",7,"iojmuuwk",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:04.746004+00:00",1,NA,NA,59,2,26502,1,1,"Crab",35,100,1767,7071,0,3,5301,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"848","S13","Bilateral","Global",5,"Star",8,"c4cal866",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:30.880213+00:00",1,NA,NA,107,3,26498,1,1,"Wolf",18,100,1767,7070,0,2,5300,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
"849","S13","Bilateral","Global",6,"Star",9,"e59xiyat",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 18:14:37.692834+00:00",1,NA,NA,112,3,26503,1,1,"Gorilla",13,100,1767,7071,0,3,5301,1767,12,"2o63t7n4","ESSL Aug 13 12:30pm 1A session 13",NA,NA,NA,NA,0
