session.code,subsession__round_number,network_id,network_position,network_type,createdBy__bot,createdBy__code,createdBy__avatar,createdBy__threshold,createdBy__position,wall__node__bot,wall__code,wall__avatar,wall__threshold,wall__position,message,deleted,datetime
xsrkblkf,8,6413,2,circle,False,8k8pymq3,Beaver,1.0,5,False,fb0l0eka,Eagle,0.0,1,I will participate.,False,2018-09-19 18:48:21.188118+00:00
xsrkblkf,8,6413,2,circle,False,kk3fvdyr,Monkey,1.0,3,False,jnsblp1s,Tuna,1.0,4,I will participate.,False,2018-09-19 18:48:22.072299+00:00
xsrkblkf,9,6415,1,star,False,u7123h8h,Crab,0.0,1,False,7tnlu5eg,Bull,1.0,4,I will participate.,False,2018-09-19 18:48:24.118198+00:00
xsrkblkf,9,6415,1,star,False,u7123h8h,Crab,0.0,1,False,idoj6y7e,Cow,1.0,5,I will participate.,False,2018-09-19 18:48:24.119592+00:00
xsrkblkf,9,6415,1,star,False,u7123h8h,Crab,0.0,1,False,usyhkbnv,Shark,0.0,3,I will participate.,False,2018-09-19 18:48:24.129548+00:00
xsrkblkf,9,6415,1,star,False,u7123h8h,Crab,0.0,1,False,5t9symag,Owl,1.0,2,I will participate.,False,2018-09-19 18:48:24.197644+00:00
xsrkblkf,9,6415,1,star,False,7tnlu5eg,Bull,1.0,4,False,u7123h8h,Crab,0.0,1,I will not participate.,False,2018-09-19 18:48:24.912303+00:00
xsrkblkf,9,6415,1,star,False,idoj6y7e,Cow,1.0,5,False,idoj6y7e,Cow,1.0,5,I will participate.,False,2018-09-19 18:48:25.997786+00:00
xsrkblkf,8,6413,2,circle,False,kk3fvdyr,Monkey,1.0,3,False,jc3705q8,Rhino,1.0,2,I will participate.,False,2018-09-19 18:48:28.479685+00:00
xsrkblkf,9,6415,1,star,False,u7123h8h,Crab,0.0,1,False,u7123h8h,Crab,0.0,1,I will participate.,False,2018-09-19 18:48:29.496737+00:00
xsrkblkf,9,6415,1,star,False,5t9symag,Owl,1.0,2,False,u7123h8h,Crab,0.0,1,I will not participate.,False,2018-09-19 18:48:29.565502+00:00
xsrkblkf,8,6414,3,clique,False,lh1cwegn,Bear,1.0,4,False,253gy1pf,Tiger,1.0,5,I will participate.,False,2018-09-19 18:48:41.229132+00:00
xsrkblkf,8,6414,3,clique,False,lh1cwegn,Bear,1.0,4,False,ap3lj1gm,Bee,1.0,3,I will participate.,False,2018-09-19 18:48:41.235134+00:00
xsrkblkf,8,6414,3,clique,False,lh1cwegn,Bear,1.0,4,False,covj1do8,Crab,1.0,2,I will participate.,False,2018-09-19 18:48:41.310099+00:00
xsrkblkf,8,6414,3,clique,False,lh1cwegn,Bear,1.0,4,False,rwbkmsn3,Lion,0.0,1,I will participate.,False,2018-09-19 18:48:41.335174+00:00
xsrkblkf,8,6414,3,clique,False,ap3lj1gm,Bee,1.0,3,False,253gy1pf,Tiger,1.0,5,I will participate.,False,2018-09-19 18:48:42.635811+00:00
xsrkblkf,8,6414,3,clique,False,ap3lj1gm,Bee,1.0,3,False,covj1do8,Crab,1.0,2,I will participate.,False,2018-09-19 18:48:42.636345+00:00
xsrkblkf,8,6414,3,clique,False,ap3lj1gm,Bee,1.0,3,False,rwbkmsn3,Lion,0.0,1,I will participate.,False,2018-09-19 18:48:42.669058+00:00
xsrkblkf,8,6414,3,clique,False,ap3lj1gm,Bee,1.0,3,False,lh1cwegn,Bear,1.0,4,I will participate.,False,2018-09-19 18:48:42.698146+00:00
xsrkblkf,8,6414,3,clique,False,covj1do8,Crab,1.0,2,False,lh1cwegn,Bear,1.0,4,I will participate.,False,2018-09-19 18:48:45.385512+00:00
xsrkblkf,8,6414,3,clique,False,covj1do8,Crab,1.0,2,False,253gy1pf,Tiger,1.0,5,I will participate.,False,2018-09-19 18:48:45.408581+00:00
xsrkblkf,8,6414,3,clique,False,covj1do8,Crab,1.0,2,False,rwbkmsn3,Lion,0.0,1,I will participate.,False,2018-09-19 18:48:45.416209+00:00
xsrkblkf,8,6414,3,clique,False,covj1do8,Crab,1.0,2,False,ap3lj1gm,Bee,1.0,3,I will participate.,False,2018-09-19 18:48:45.469889+00:00
xsrkblkf,8,6414,3,clique,False,rwbkmsn3,Lion,0.0,1,False,lh1cwegn,Bear,1.0,4,I will participate.,False,2018-09-19 18:48:46.723181+00:00
xsrkblkf,8,6414,3,clique,False,rwbkmsn3,Lion,0.0,1,False,253gy1pf,Tiger,1.0,5,I will participate.,False,2018-09-19 18:48:46.723919+00:00
xsrkblkf,8,6414,3,clique,False,rwbkmsn3,Lion,0.0,1,False,ap3lj1gm,Bee,1.0,3,I will participate.,False,2018-09-19 18:48:46.733920+00:00
xsrkblkf,8,6414,3,clique,False,rwbkmsn3,Lion,0.0,1,False,covj1do8,Crab,1.0,2,I will participate.,False,2018-09-19 18:48:46.803969+00:00
xsrkblkf,8,6414,3,clique,False,ap3lj1gm,Bee,1.0,3,False,ap3lj1gm,Bee,1.0,3,I will participate.,False,2018-09-19 18:48:46.859330+00:00
xsrkblkf,8,6414,3,clique,False,253gy1pf,Tiger,1.0,5,False,ap3lj1gm,Bee,1.0,3,I will participate.,False,2018-09-19 18:48:49.951208+00:00
xsrkblkf,8,6414,3,clique,False,253gy1pf,Tiger,1.0,5,False,lh1cwegn,Bear,1.0,4,I will participate.,False,2018-09-19 18:48:49.954252+00:00
xsrkblkf,8,6414,3,clique,False,253gy1pf,Tiger,1.0,5,False,covj1do8,Crab,1.0,2,I will participate.,False,2018-09-19 18:48:49.963443+00:00
xsrkblkf,8,6414,3,clique,False,253gy1pf,Tiger,1.0,5,False,rwbkmsn3,Lion,0.0,1,I will participate.,False,2018-09-19 18:48:50.015018+00:00
xsrkblkf,8,6414,3,clique,False,253gy1pf,Tiger,1.0,5,False,253gy1pf,Tiger,1.0,5,I will participate.,False,2018-09-19 18:48:53.451112+00:00
xsrkblkf,9,6416,2,circle,False,jc3705q8,Raccoon,1.0,2,False,kk3fvdyr,Crocodile,0.0,3,I will participate.,False,2018-09-19 18:49:01.183056+00:00
xsrkblkf,9,6416,2,circle,False,jc3705q8,Raccoon,1.0,2,False,fb0l0eka,Snail,0.0,1,I will participate.,False,2018-09-19 18:49:01.183755+00:00
xsrkblkf,9,6416,2,circle,False,fb0l0eka,Snail,0.0,1,False,8k8pymq3,Bee,1.0,5,I will participate.,False,2018-09-19 18:49:03.789947+00:00
xsrkblkf,9,6416,2,circle,False,8k8pymq3,Bee,1.0,5,False,jnsblp1s,Mouse,1.0,4,I will participate.,False,2018-09-19 18:49:06.089174+00:00
xsrkblkf,9,6416,2,circle,False,8k8pymq3,Bee,1.0,5,False,fb0l0eka,Snail,0.0,1,I will participate.,False,2018-09-19 18:49:06.110878+00:00
xsrkblkf,9,6416,2,circle,False,jnsblp1s,Mouse,1.0,4,False,8k8pymq3,Bee,1.0,5,I will participate.,False,2018-09-19 18:49:08.119376+00:00
xsrkblkf,9,6416,2,circle,False,jnsblp1s,Mouse,1.0,4,False,kk3fvdyr,Crocodile,0.0,3,I will participate.,False,2018-09-19 18:49:08.125877+00:00
xsrkblkf,9,6416,2,circle,False,fb0l0eka,Snail,0.0,1,False,jc3705q8,Raccoon,1.0,2,I will participate.,False,2018-09-19 18:49:08.599160+00:00
xsrkblkf,9,6416,2,circle,False,kk3fvdyr,Crocodile,0.0,3,False,jnsblp1s,Mouse,1.0,4,I will participate.,False,2018-09-19 18:49:09.512008+00:00
xsrkblkf,10,6418,1,star,False,usyhkbnv,Monkey,1.0,3,False,u7123h8h,Tiger,1.0,1,I will participate.,False,2018-09-19 18:49:11.322935+00:00
xsrkblkf,10,6418,1,star,False,idoj6y7e,Wolf,0.0,5,False,u7123h8h,Tiger,1.0,1,I will participate.,False,2018-09-19 18:49:13.941698+00:00
xsrkblkf,10,6418,1,star,False,u7123h8h,Tiger,1.0,1,False,usyhkbnv,Monkey,1.0,3,I will participate.,False,2018-09-19 18:49:15.213209+00:00
xsrkblkf,9,6416,2,circle,False,kk3fvdyr,Crocodile,0.0,3,False,jc3705q8,Raccoon,1.0,2,I will participate.,False,2018-09-19 18:49:15.831748+00:00
xsrkblkf,10,6418,1,star,False,7tnlu5eg,Crab,0.0,4,False,u7123h8h,Tiger,1.0,1,I will participate.,False,2018-09-19 18:49:16.243320+00:00
xsrkblkf,10,6418,1,star,False,5t9symag,Bat,0.0,2,False,u7123h8h,Tiger,1.0,1,I will participate.,False,2018-09-19 18:49:19.847061+00:00
xsrkblkf,9,6417,3,clique,False,lh1cwegn,Sheep,1.0,4,False,253gy1pf,Frog,1.0,5,I will participate.,False,2018-09-19 18:49:19.958080+00:00
xsrkblkf,9,6417,3,clique,False,lh1cwegn,Sheep,1.0,4,False,ap3lj1gm,Deer,0.0,3,I will participate.,False,2018-09-19 18:49:20.049621+00:00
xsrkblkf,9,6417,3,clique,False,lh1cwegn,Sheep,1.0,4,False,covj1do8,Koala,1.0,2,I will participate.,False,2018-09-19 18:49:20.056793+00:00
xsrkblkf,9,6417,3,clique,False,lh1cwegn,Sheep,1.0,4,False,rwbkmsn3,Snake,0.0,1,I will participate.,False,2018-09-19 18:49:20.114591+00:00
xsrkblkf,9,6417,3,clique,False,ap3lj1gm,Deer,0.0,3,False,lh1cwegn,Sheep,1.0,4,I will participate.,False,2018-09-19 18:49:20.331527+00:00
xsrkblkf,9,6417,3,clique,False,ap3lj1gm,Deer,0.0,3,False,253gy1pf,Frog,1.0,5,I will participate.,False,2018-09-19 18:49:20.342681+00:00
xsrkblkf,9,6417,3,clique,False,ap3lj1gm,Deer,0.0,3,False,rwbkmsn3,Snake,0.0,1,I will participate.,False,2018-09-19 18:49:20.385480+00:00
xsrkblkf,9,6417,3,clique,False,ap3lj1gm,Deer,0.0,3,False,covj1do8,Koala,1.0,2,I will participate.,False,2018-09-19 18:49:20.520966+00:00
xsrkblkf,9,6417,3,clique,False,covj1do8,Koala,1.0,2,False,253gy1pf,Frog,1.0,5,I will participate.,False,2018-09-19 18:49:24.416155+00:00
xsrkblkf,9,6417,3,clique,False,covj1do8,Koala,1.0,2,False,lh1cwegn,Sheep,1.0,4,I will participate.,False,2018-09-19 18:49:24.435607+00:00
xsrkblkf,9,6417,3,clique,False,covj1do8,Koala,1.0,2,False,ap3lj1gm,Deer,0.0,3,I will participate.,False,2018-09-19 18:49:24.468774+00:00
xsrkblkf,9,6417,3,clique,False,covj1do8,Koala,1.0,2,False,rwbkmsn3,Snake,0.0,1,I will participate.,False,2018-09-19 18:49:24.489602+00:00
xsrkblkf,9,6417,3,clique,False,253gy1pf,Frog,1.0,5,False,lh1cwegn,Sheep,1.0,4,I will participate.,False,2018-09-19 18:49:24.534893+00:00
xsrkblkf,9,6417,3,clique,False,253gy1pf,Frog,1.0,5,False,ap3lj1gm,Deer,0.0,3,I will participate.,False,2018-09-19 18:49:24.560201+00:00
xsrkblkf,9,6417,3,clique,False,253gy1pf,Frog,1.0,5,False,covj1do8,Koala,1.0,2,I will participate.,False,2018-09-19 18:49:24.580497+00:00
xsrkblkf,9,6417,3,clique,False,253gy1pf,Frog,1.0,5,False,rwbkmsn3,Snake,0.0,1,I will participate.,False,2018-09-19 18:49:24.587627+00:00
xsrkblkf,9,6417,3,clique,False,ap3lj1gm,Deer,0.0,3,False,ap3lj1gm,Deer,0.0,3,I will participate.,False,2018-09-19 18:49:24.725775+00:00
xsrkblkf,9,6417,3,clique,False,253gy1pf,Frog,1.0,5,False,253gy1pf,Frog,1.0,5,I will participate.,False,2018-09-19 18:49:28.615758+00:00
xsrkblkf,9,6417,3,clique,False,rwbkmsn3,Snake,0.0,1,False,lh1cwegn,Sheep,1.0,4,I will participate.,False,2018-09-19 18:49:28.983156+00:00
xsrkblkf,9,6417,3,clique,False,rwbkmsn3,Snake,0.0,1,False,253gy1pf,Frog,1.0,5,I will participate.,False,2018-09-19 18:49:28.984786+00:00
xsrkblkf,9,6417,3,clique,False,rwbkmsn3,Snake,0.0,1,False,ap3lj1gm,Deer,0.0,3,I will participate.,False,2018-09-19 18:49:28.996744+00:00
xsrkblkf,9,6417,3,clique,False,rwbkmsn3,Snake,0.0,1,False,covj1do8,Koala,1.0,2,I will participate.,False,2018-09-19 18:49:29.043684+00:00
xsrkblkf,10,6418,1,star,False,u7123h8h,Tiger,1.0,1,False,idoj6y7e,Wolf,0.0,5,I will participate.,False,2018-09-19 18:49:33.264953+00:00
xsrkblkf,10,6418,1,star,False,u7123h8h,Tiger,1.0,1,False,7tnlu5eg,Crab,0.0,4,I will participate.,False,2018-09-19 18:49:33.289144+00:00
xsrkblkf,10,6418,1,star,False,u7123h8h,Tiger,1.0,1,False,5t9symag,Bat,0.0,2,I will participate.,False,2018-09-19 18:49:33.311070+00:00
xsrkblkf,10,6419,2,circle,False,fb0l0eka,Snake,1.0,1,False,8k8pymq3,Shark,0.0,5,I will not participate.,False,2018-09-19 18:49:42.396464+00:00
xsrkblkf,10,6419,2,circle,False,jc3705q8,Bull,0.0,2,False,fb0l0eka,Snake,1.0,1,I will participate.,False,2018-09-19 18:49:48.042498+00:00
xsrkblkf,10,6419,2,circle,False,jc3705q8,Bull,0.0,2,False,kk3fvdyr,Koala,1.0,3,I will participate.,False,2018-09-19 18:49:48.060909+00:00
xsrkblkf,10,6419,2,circle,False,fb0l0eka,Snake,1.0,1,False,jc3705q8,Bull,0.0,2,I will not participate.,False,2018-09-19 18:49:48.354712+00:00
xsrkblkf,10,6419,2,circle,False,jnsblp1s,Rhino,0.0,4,False,8k8pymq3,Shark,0.0,5,I will participate.,False,2018-09-19 18:49:50.815986+00:00
xsrkblkf,10,6419,2,circle,False,jnsblp1s,Rhino,0.0,4,False,kk3fvdyr,Koala,1.0,3,I will participate.,False,2018-09-19 18:49:50.830895+00:00
xsrkblkf,10,6419,2,circle,False,8k8pymq3,Shark,0.0,5,False,jnsblp1s,Rhino,0.0,4,I will participate.,False,2018-09-19 18:49:50.952111+00:00
xsrkblkf,10,6419,2,circle,False,8k8pymq3,Shark,0.0,5,False,fb0l0eka,Snake,1.0,1,I will participate.,False,2018-09-19 18:49:51.031315+00:00
xsrkblkf,10,6419,2,circle,False,kk3fvdyr,Koala,1.0,3,False,jnsblp1s,Rhino,0.0,4,I will participate.,False,2018-09-19 18:49:55.284412+00:00
xsrkblkf,10,6419,2,circle,False,kk3fvdyr,Koala,1.0,3,False,jc3705q8,Bull,0.0,2,I will participate.,False,2018-09-19 18:49:55.286907+00:00
xsrkblkf,11,6421,1,circle,False,idoj6y7e,Pig,1.0,5,False,7tnlu5eg,Tuna,1.0,4,I will participate.,False,2018-09-19 18:50:05.117124+00:00
xsrkblkf,11,6421,1,circle,False,idoj6y7e,Pig,1.0,5,False,u7123h8h,Lobster,1.0,1,I will participate.,False,2018-09-19 18:50:05.139249+00:00
xsrkblkf,11,6421,1,circle,False,usyhkbnv,Cow,1.0,3,False,7tnlu5eg,Tuna,1.0,4,I will not participate.,False,2018-09-19 18:50:06.619432+00:00
xsrkblkf,11,6421,1,circle,False,usyhkbnv,Cow,1.0,3,False,5t9symag,Penguin,1.0,2,I will not participate.,False,2018-09-19 18:50:06.620115+00:00
xsrkblkf,11,6421,1,circle,False,5t9symag,Penguin,1.0,2,False,usyhkbnv,Cow,1.0,3,I will participate.,False,2018-09-19 18:50:07.447573+00:00
xsrkblkf,11,6421,1,circle,False,5t9symag,Penguin,1.0,2,False,u7123h8h,Lobster,1.0,1,I will participate.,False,2018-09-19 18:50:07.547545+00:00
xsrkblkf,11,6421,1,circle,False,7tnlu5eg,Tuna,1.0,4,False,usyhkbnv,Cow,1.0,3,I will participate.,False,2018-09-19 18:50:08.488570+00:00
xsrkblkf,11,6421,1,circle,False,7tnlu5eg,Tuna,1.0,4,False,idoj6y7e,Pig,1.0,5,I will participate.,False,2018-09-19 18:50:08.489918+00:00
xsrkblkf,11,6421,1,circle,False,u7123h8h,Lobster,1.0,1,False,idoj6y7e,Pig,1.0,5,I will participate.,False,2018-09-19 18:50:11.646284+00:00
xsrkblkf,11,6421,1,circle,False,u7123h8h,Lobster,1.0,1,False,5t9symag,Penguin,1.0,2,I will participate.,False,2018-09-19 18:50:11.743235+00:00
xsrkblkf,10,6420,3,clique,False,253gy1pf,Kangaroo,0.0,5,False,covj1do8,Eagle,0.0,2,I will participate.,False,2018-09-19 18:50:13.083171+00:00
xsrkblkf,10,6420,3,clique,False,253gy1pf,Kangaroo,0.0,5,False,ap3lj1gm,Duck,1.0,3,I will participate.,False,2018-09-19 18:50:13.108949+00:00
xsrkblkf,10,6420,3,clique,False,253gy1pf,Kangaroo,0.0,5,False,lh1cwegn,Bee,0.0,4,I will participate.,False,2018-09-19 18:50:13.140879+00:00
xsrkblkf,10,6420,3,clique,False,253gy1pf,Kangaroo,0.0,5,False,rwbkmsn3,Octopus,1.0,1,I will participate.,False,2018-09-19 18:50:13.153077+00:00
xsrkblkf,10,6420,3,clique,False,lh1cwegn,Bee,0.0,4,False,253gy1pf,Kangaroo,0.0,5,I will participate.,False,2018-09-19 18:50:13.272636+00:00
xsrkblkf,10,6420,3,clique,False,lh1cwegn,Bee,0.0,4,False,covj1do8,Eagle,0.0,2,I will participate.,False,2018-09-19 18:50:13.337091+00:00
xsrkblkf,10,6420,3,clique,False,lh1cwegn,Bee,0.0,4,False,ap3lj1gm,Duck,1.0,3,I will participate.,False,2018-09-19 18:50:13.337824+00:00
xsrkblkf,10,6420,3,clique,False,lh1cwegn,Bee,0.0,4,False,rwbkmsn3,Octopus,1.0,1,I will participate.,False,2018-09-19 18:50:13.427632+00:00
xsrkblkf,10,6420,3,clique,False,ap3lj1gm,Duck,1.0,3,False,253gy1pf,Kangaroo,0.0,5,I will participate.,False,2018-09-19 18:50:13.657140+00:00
xsrkblkf,10,6420,3,clique,False,ap3lj1gm,Duck,1.0,3,False,lh1cwegn,Bee,0.0,4,I will participate.,False,2018-09-19 18:50:13.661847+00:00
xsrkblkf,10,6420,3,clique,False,ap3lj1gm,Duck,1.0,3,False,rwbkmsn3,Octopus,1.0,1,I will participate.,False,2018-09-19 18:50:13.675554+00:00
xsrkblkf,10,6420,3,clique,False,ap3lj1gm,Duck,1.0,3,False,covj1do8,Eagle,0.0,2,I will participate.,False,2018-09-19 18:50:13.721619+00:00
xsrkblkf,10,6420,3,clique,False,covj1do8,Eagle,0.0,2,False,253gy1pf,Kangaroo,0.0,5,I will participate.,False,2018-09-19 18:50:15.507860+00:00
xsrkblkf,10,6420,3,clique,False,covj1do8,Eagle,0.0,2,False,lh1cwegn,Bee,0.0,4,I will participate.,False,2018-09-19 18:50:15.514975+00:00
xsrkblkf,10,6420,3,clique,False,covj1do8,Eagle,0.0,2,False,rwbkmsn3,Octopus,1.0,1,I will participate.,False,2018-09-19 18:50:15.532039+00:00
xsrkblkf,10,6420,3,clique,False,covj1do8,Eagle,0.0,2,False,ap3lj1gm,Duck,1.0,3,I will participate.,False,2018-09-19 18:50:15.569894+00:00
xsrkblkf,10,6420,3,clique,False,ap3lj1gm,Duck,1.0,3,False,ap3lj1gm,Duck,1.0,3,I will participate.,False,2018-09-19 18:50:18.240879+00:00
xsrkblkf,11,6421,1,circle,False,u7123h8h,Lobster,1.0,1,False,u7123h8h,Lobster,1.0,1,I will participate.,False,2018-09-19 18:50:18.363897+00:00
xsrkblkf,10,6420,3,clique,False,rwbkmsn3,Octopus,1.0,1,False,253gy1pf,Kangaroo,0.0,5,I will participate.,False,2018-09-19 18:50:18.693228+00:00
xsrkblkf,10,6420,3,clique,False,rwbkmsn3,Octopus,1.0,1,False,lh1cwegn,Bee,0.0,4,I will participate.,False,2018-09-19 18:50:18.748633+00:00
xsrkblkf,10,6420,3,clique,False,rwbkmsn3,Octopus,1.0,1,False,ap3lj1gm,Duck,1.0,3,I will participate.,False,2018-09-19 18:50:18.783593+00:00
xsrkblkf,10,6420,3,clique,False,rwbkmsn3,Octopus,1.0,1,False,covj1do8,Eagle,0.0,2,I will participate.,False,2018-09-19 18:50:18.831062+00:00
xsrkblkf,11,6422,2,clique,False,fb0l0eka,Wolf,1.0,1,False,8k8pymq3,Giraffe,1.0,5,I will not participate.,False,2018-09-19 18:50:25.866665+00:00
xsrkblkf,11,6422,2,clique,False,jc3705q8,Lion,1.0,2,False,8k8pymq3,Giraffe,1.0,5,I will participate.,False,2018-09-19 18:50:27.899210+00:00
xsrkblkf,11,6422,2,clique,False,jc3705q8,Lion,1.0,2,False,jnsblp1s,Rat,1.0,4,I will participate.,False,2018-09-19 18:50:27.909447+00:00
xsrkblkf,11,6422,2,clique,False,jc3705q8,Lion,1.0,2,False,kk3fvdyr,Kangaroo,1.0,3,I will participate.,False,2018-09-19 18:50:27.915572+00:00
xsrkblkf,11,6422,2,clique,False,jc3705q8,Lion,1.0,2,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:50:27.978072+00:00
xsrkblkf,11,6422,2,clique,False,fb0l0eka,Wolf,1.0,1,False,jnsblp1s,Rat,1.0,4,I will not participate.,False,2018-09-19 18:50:30.894891+00:00
xsrkblkf,11,6422,2,clique,False,8k8pymq3,Giraffe,1.0,5,False,jnsblp1s,Rat,1.0,4,I will participate.,False,2018-09-19 18:50:32.677844+00:00
xsrkblkf,11,6422,2,clique,False,8k8pymq3,Giraffe,1.0,5,False,jc3705q8,Lion,1.0,2,I will participate.,False,2018-09-19 18:50:32.687485+00:00
xsrkblkf,11,6422,2,clique,False,8k8pymq3,Giraffe,1.0,5,False,kk3fvdyr,Kangaroo,1.0,3,I will participate.,False,2018-09-19 18:50:32.701079+00:00
xsrkblkf,11,6422,2,clique,False,8k8pymq3,Giraffe,1.0,5,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:50:32.770837+00:00
xsrkblkf,11,6422,2,clique,False,fb0l0eka,Wolf,1.0,1,False,kk3fvdyr,Kangaroo,1.0,3,I will not participate.,False,2018-09-19 18:50:36.014123+00:00
xsrkblkf,11,6422,2,clique,False,jnsblp1s,Rat,1.0,4,False,jc3705q8,Lion,1.0,2,I will participate.,False,2018-09-19 18:50:40.424492+00:00
xsrkblkf,11,6422,2,clique,False,jnsblp1s,Rat,1.0,4,False,8k8pymq3,Giraffe,1.0,5,I will participate.,False,2018-09-19 18:50:40.425301+00:00
xsrkblkf,11,6422,2,clique,False,jnsblp1s,Rat,1.0,4,False,kk3fvdyr,Kangaroo,1.0,3,I will participate.,False,2018-09-19 18:50:40.500899+00:00
xsrkblkf,11,6422,2,clique,False,jnsblp1s,Rat,1.0,4,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:50:40.579024+00:00
xsrkblkf,11,6422,2,clique,False,fb0l0eka,Wolf,1.0,1,False,jc3705q8,Lion,1.0,2,I will not participate.,False,2018-09-19 18:50:41.515469+00:00
xsrkblkf,11,6423,3,star,False,ap3lj1gm,Swan,1.0,3,False,rwbkmsn3,Hippo,1.0,1,I will participate.,False,2018-09-19 18:50:49.670163+00:00
xsrkblkf,11,6423,3,star,False,lh1cwegn,Bull,1.0,4,False,rwbkmsn3,Hippo,1.0,1,I will participate.,False,2018-09-19 18:50:50.901296+00:00
xsrkblkf,11,6423,3,star,False,rwbkmsn3,Hippo,1.0,1,False,253gy1pf,Raccoon,1.0,5,I will participate.,False,2018-09-19 18:50:53.160547+00:00
xsrkblkf,11,6423,3,star,False,rwbkmsn3,Hippo,1.0,1,False,lh1cwegn,Bull,1.0,4,I will participate.,False,2018-09-19 18:50:53.564626+00:00
xsrkblkf,11,6423,3,star,False,rwbkmsn3,Hippo,1.0,1,False,ap3lj1gm,Swan,1.0,3,I will participate.,False,2018-09-19 18:50:53.661121+00:00
xsrkblkf,11,6423,3,star,False,rwbkmsn3,Hippo,1.0,1,False,covj1do8,Cat,1.0,2,I will participate.,False,2018-09-19 18:50:53.682700+00:00
xsrkblkf,11,6423,3,star,False,ap3lj1gm,Swan,1.0,3,False,ap3lj1gm,Swan,1.0,3,I will participate.,False,2018-09-19 18:50:54.291156+00:00
xsrkblkf,12,6424,1,circle,False,idoj6y7e,Deer,0.0,5,False,7tnlu5eg,Tuna,0.0,4,I will participate.,False,2018-09-19 18:50:59.081235+00:00
xsrkblkf,12,6424,1,circle,False,idoj6y7e,Deer,0.0,5,False,u7123h8h,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:50:59.081989+00:00
xsrkblkf,12,6424,1,circle,False,usyhkbnv,Hippo,0.0,3,False,7tnlu5eg,Tuna,0.0,4,I will participate.,False,2018-09-19 18:50:59.494020+00:00
xsrkblkf,12,6424,1,circle,False,usyhkbnv,Hippo,0.0,3,False,5t9symag,Eagle,0.0,2,I will participate.,False,2018-09-19 18:50:59.498673+00:00
xsrkblkf,11,6423,3,star,False,covj1do8,Cat,1.0,2,False,rwbkmsn3,Hippo,1.0,1,I will participate.,False,2018-09-19 18:50:59.788412+00:00
xsrkblkf,12,6424,1,circle,False,u7123h8h,Crocodile,0.0,1,False,u7123h8h,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:51:03.102187+00:00
xsrkblkf,12,6424,1,circle,False,7tnlu5eg,Tuna,0.0,4,False,idoj6y7e,Deer,0.0,5,I will participate.,False,2018-09-19 18:51:04.301958+00:00
xsrkblkf,12,6424,1,circle,False,7tnlu5eg,Tuna,0.0,4,False,usyhkbnv,Hippo,0.0,3,I will participate.,False,2018-09-19 18:51:04.308007+00:00
xsrkblkf,11,6423,3,star,False,253gy1pf,Raccoon,1.0,5,False,rwbkmsn3,Hippo,1.0,1,I will not participate.,False,2018-09-19 18:51:05.134963+00:00
xsrkblkf,12,6424,1,circle,False,5t9symag,Eagle,0.0,2,False,usyhkbnv,Hippo,0.0,3,I will participate.,False,2018-09-19 18:51:05.370773+00:00
xsrkblkf,12,6424,1,circle,False,5t9symag,Eagle,0.0,2,False,u7123h8h,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:51:05.376375+00:00
xsrkblkf,12,6424,1,circle,False,u7123h8h,Crocodile,0.0,1,False,5t9symag,Eagle,0.0,2,I will participate.,False,2018-09-19 18:51:07.222858+00:00
xsrkblkf,12,6424,1,circle,False,u7123h8h,Crocodile,0.0,1,False,idoj6y7e,Deer,0.0,5,I will participate.,False,2018-09-19 18:51:07.223596+00:00
xsrkblkf,12,6425,2,clique,False,fb0l0eka,Beaver,0.0,1,False,8k8pymq3,Penguin,0.0,5,I will participate.,False,2018-09-19 18:51:25.768236+00:00
xsrkblkf,12,6425,2,clique,False,jc3705q8,Lizard,0.0,2,False,jnsblp1s,Rhino,0.0,4,I will participate.,False,2018-09-19 18:51:26.839967+00:00
xsrkblkf,12,6425,2,clique,False,jc3705q8,Lizard,0.0,2,False,8k8pymq3,Penguin,0.0,5,I will participate.,False,2018-09-19 18:51:26.842830+00:00
xsrkblkf,12,6425,2,clique,False,jc3705q8,Lizard,0.0,2,False,kk3fvdyr,Crab,0.0,3,I will participate.,False,2018-09-19 18:51:26.943278+00:00
xsrkblkf,12,6425,2,clique,False,jc3705q8,Lizard,0.0,2,False,fb0l0eka,Beaver,0.0,1,I will participate.,False,2018-09-19 18:51:26.978759+00:00
xsrkblkf,12,6425,2,clique,False,8k8pymq3,Penguin,0.0,5,False,jnsblp1s,Rhino,0.0,4,I will participate.,False,2018-09-19 18:51:28.176292+00:00
xsrkblkf,12,6425,2,clique,False,8k8pymq3,Penguin,0.0,5,False,kk3fvdyr,Crab,0.0,3,I will participate.,False,2018-09-19 18:51:28.196627+00:00
xsrkblkf,12,6425,2,clique,False,8k8pymq3,Penguin,0.0,5,False,jc3705q8,Lizard,0.0,2,I will participate.,False,2018-09-19 18:51:28.223259+00:00
xsrkblkf,12,6425,2,clique,False,8k8pymq3,Penguin,0.0,5,False,fb0l0eka,Beaver,0.0,1,I will participate.,False,2018-09-19 18:51:28.241379+00:00
