session.code,subsession__round_number,network_id,network_position,network_type,createdBy__bot,createdBy__code,createdBy__avatar,createdBy__threshold,createdBy__position,messageBox__node__bot,messageBox__code,messageBox__avatar,messageBox__threshold,messageBox__position,message,deleted,datetime
z43snr62,12,3500,2,clique,False,6jsjpyoi,Beaver,1.0,1,False,8wrmo22d,Rhino,1.0,4,I will participate.,False,2018-07-09 20:31:41.195363+00:00
z43snr62,12,3500,2,clique,False,6jsjpyoi,Beaver,1.0,1,False,4kucwbi8,Lizard,1.0,2,I will participate.,False,2018-07-09 20:31:41.251184+00:00
z43snr62,12,3500,2,clique,False,6jsjpyoi,Beaver,1.0,1,False,sao8hami,Crab,1.0,3,I will participate.,False,2018-07-09 20:31:41.252698+00:00
z43snr62,12,3500,2,clique,False,4kucwbi8,Lizard,1.0,2,True,BOT,Penguin,1.0,5,I will participate.,False,2018-07-09 20:31:41.450435+00:00
z43snr62,13,3503,2,clique,False,6jsjpyoi,Bull,0.0,1,False,8wrmo22d,Elephant,1.0,4,I will participate.,False,2018-07-09 20:32:03.325678+00:00
z43snr62,13,3503,2,clique,False,6jsjpyoi,Bull,0.0,1,True,BOT,Owl,1.0,5,I will participate.,False,2018-07-09 20:32:03.327952+00:00
z43snr62,13,3503,2,clique,False,6jsjpyoi,Bull,0.0,1,False,sao8hami,Monkey,1.0,3,I will participate.,False,2018-07-09 20:32:03.336769+00:00
z43snr62,13,3503,2,clique,False,6jsjpyoi,Bull,0.0,1,False,4kucwbi8,Snail,1.0,2,I will participate.,False,2018-07-09 20:32:03.377243+00:00
z43snr62,13,3503,2,clique,False,8wrmo22d,Elephant,1.0,4,False,sao8hami,Monkey,1.0,3,I will participate.,False,2018-07-09 20:32:03.552755+00:00
z43snr62,13,3503,2,clique,False,8wrmo22d,Elephant,1.0,4,True,BOT,Owl,1.0,5,I will participate.,False,2018-07-09 20:32:03.555237+00:00
z43snr62,13,3503,2,clique,False,8wrmo22d,Elephant,1.0,4,False,4kucwbi8,Snail,1.0,2,I will participate.,False,2018-07-09 20:32:03.572609+00:00
z43snr62,13,3503,2,clique,False,8wrmo22d,Elephant,1.0,4,False,6jsjpyoi,Bull,0.0,1,I will participate.,False,2018-07-09 20:32:03.611883+00:00
z43snr62,13,3503,2,clique,False,4kucwbi8,Snail,1.0,2,True,BOT,Owl,1.0,5,I will not participate.,False,2018-07-09 20:32:06.524744+00:00
z43snr62,13,3503,2,clique,False,sao8hami,Monkey,1.0,3,False,8wrmo22d,Elephant,1.0,4,I will participate.,False,2018-07-09 20:32:10.563743+00:00
z43snr62,13,3503,2,clique,False,sao8hami,Monkey,1.0,3,True,BOT,Owl,1.0,5,I will participate.,False,2018-07-09 20:32:10.566145+00:00
z43snr62,13,3503,2,clique,False,sao8hami,Monkey,1.0,3,False,4kucwbi8,Snail,1.0,2,I will participate.,False,2018-07-09 20:32:10.575746+00:00
z43snr62,13,3503,2,clique,False,sao8hami,Monkey,1.0,3,False,6jsjpyoi,Bull,0.0,1,I will participate.,False,2018-07-09 20:32:10.613713+00:00
z43snr62,14,3506,2,clique,False,sao8hami,Goat,0.0,3,True,BOT,Gorilla,1.0,5,I will participate.,False,2018-07-09 20:32:26.037584+00:00
z43snr62,14,3506,2,clique,False,sao8hami,Goat,0.0,3,False,8wrmo22d,Beaver,1.0,4,I will participate.,False,2018-07-09 20:32:26.039858+00:00
z43snr62,14,3506,2,clique,False,sao8hami,Goat,0.0,3,False,4kucwbi8,Snake,1.0,2,I will participate.,False,2018-07-09 20:32:26.056709+00:00
z43snr62,14,3506,2,clique,False,sao8hami,Goat,0.0,3,False,6jsjpyoi,Pig,0.0,1,I will participate.,False,2018-07-09 20:32:26.092015+00:00
z43snr62,14,3506,2,clique,False,6jsjpyoi,Pig,0.0,1,True,BOT,Gorilla,1.0,5,I will participate.,False,2018-07-09 20:32:26.388333+00:00
z43snr62,14,3506,2,clique,False,6jsjpyoi,Pig,0.0,1,False,8wrmo22d,Beaver,1.0,4,I will participate.,False,2018-07-09 20:32:26.401048+00:00
z43snr62,14,3506,2,clique,False,6jsjpyoi,Pig,0.0,1,False,sao8hami,Goat,0.0,3,I will participate.,False,2018-07-09 20:32:26.416338+00:00
z43snr62,14,3506,2,clique,False,6jsjpyoi,Pig,0.0,1,False,4kucwbi8,Snake,1.0,2,I will participate.,False,2018-07-09 20:32:26.455944+00:00
z43snr62,14,3506,2,clique,False,8wrmo22d,Beaver,1.0,4,False,sao8hami,Goat,0.0,3,I will participate.,False,2018-07-09 20:32:27.303805+00:00
z43snr62,14,3506,2,clique,False,8wrmo22d,Beaver,1.0,4,True,BOT,Gorilla,1.0,5,I will participate.,False,2018-07-09 20:32:27.305021+00:00
z43snr62,14,3506,2,clique,False,8wrmo22d,Beaver,1.0,4,False,4kucwbi8,Snake,1.0,2,I will participate.,False,2018-07-09 20:32:27.311560+00:00
z43snr62,14,3506,2,clique,False,8wrmo22d,Beaver,1.0,4,False,6jsjpyoi,Pig,0.0,1,I will participate.,False,2018-07-09 20:32:27.350950+00:00
z43snr62,14,3506,2,clique,False,4kucwbi8,Snake,1.0,2,True,BOT,Gorilla,1.0,5,I will not participate.,False,2018-07-09 20:32:28.990623+00:00
z43snr62,15,3509,2,clique,False,sao8hami,Cow,1.0,3,False,8wrmo22d,Raccoon,0.0,4,I will participate.,False,2018-07-09 20:32:46.611096+00:00
z43snr62,15,3509,2,clique,False,sao8hami,Cow,1.0,3,True,BOT,Mouse,0.0,5,I will participate.,False,2018-07-09 20:32:46.613182+00:00
z43snr62,15,3509,2,clique,False,sao8hami,Cow,1.0,3,False,4kucwbi8,Beaver,0.0,2,I will participate.,False,2018-07-09 20:32:46.622597+00:00
z43snr62,15,3509,2,clique,False,sao8hami,Cow,1.0,3,False,6jsjpyoi,Wolf,1.0,1,I will participate.,False,2018-07-09 20:32:46.669864+00:00
z43snr62,15,3509,2,clique,False,6jsjpyoi,Wolf,1.0,1,False,8wrmo22d,Raccoon,0.0,4,I will participate.,False,2018-07-09 20:32:47.215127+00:00
z43snr62,15,3509,2,clique,False,6jsjpyoi,Wolf,1.0,1,True,BOT,Mouse,0.0,5,I will participate.,False,2018-07-09 20:32:47.220332+00:00
z43snr62,15,3509,2,clique,False,6jsjpyoi,Wolf,1.0,1,False,sao8hami,Cow,1.0,3,I will participate.,False,2018-07-09 20:32:47.230035+00:00
z43snr62,15,3509,2,clique,False,6jsjpyoi,Wolf,1.0,1,False,4kucwbi8,Beaver,0.0,2,I will participate.,False,2018-07-09 20:32:47.262348+00:00
z43snr62,15,3509,2,clique,False,8wrmo22d,Raccoon,0.0,4,True,BOT,Mouse,0.0,5,I will participate.,False,2018-07-09 20:32:47.339588+00:00
z43snr62,15,3509,2,clique,False,8wrmo22d,Raccoon,0.0,4,False,sao8hami,Cow,1.0,3,I will participate.,False,2018-07-09 20:32:47.344798+00:00
z43snr62,15,3509,2,clique,False,8wrmo22d,Raccoon,0.0,4,False,4kucwbi8,Beaver,0.0,2,I will participate.,False,2018-07-09 20:32:47.353110+00:00
z43snr62,15,3509,2,clique,False,8wrmo22d,Raccoon,0.0,4,False,6jsjpyoi,Wolf,1.0,1,I will participate.,False,2018-07-09 20:32:47.385643+00:00
z43snr62,15,3509,2,clique,False,4kucwbi8,Beaver,0.0,2,True,BOT,Mouse,0.0,5,I will participate.,False,2018-07-09 20:32:49.225120+00:00
cl0y5j8h,1,3827,2,star,False,1i721eed,Lizard,0.0,1,True,BOT,Bull,0.0,5,I will not participate.,False,2018-08-07 20:03:23.513725+00:00
cl0y5j8h,1,3827,2,star,False,1i721eed,Lizard,0.0,1,True,BOT,Octopus,0.0,4,I will not participate.,False,2018-08-07 20:03:23.524723+00:00
cl0y5j8h,1,3827,2,star,False,1i721eed,Lizard,0.0,1,True,BOT,Rhino,0.0,3,I will not participate.,False,2018-08-07 20:03:23.527136+00:00
cl0y5j8h,1,3827,2,star,False,1i721eed,Lizard,0.0,1,True,BOT,Duck,0.0,2,I will not participate.,False,2018-08-07 20:03:23.636449+00:00
cl0y5j8h,2,3830,2,star,False,1i721eed,Tiger,1.0,1,True,BOT,Lizard,1.0,5,I will participate.,False,2018-08-07 20:03:40.503094+00:00
cl0y5j8h,2,3830,2,star,False,1i721eed,Tiger,1.0,1,True,BOT,Cat,1.0,4,I will participate.,False,2018-08-07 20:03:40.514686+00:00
cl0y5j8h,2,3830,2,star,False,1i721eed,Tiger,1.0,1,True,BOT,Fish,1.0,3,I will participate.,False,2018-08-07 20:03:40.527235+00:00
cl0y5j8h,2,3830,2,star,False,1i721eed,Tiger,1.0,1,True,BOT,Deer,1.0,2,I will participate.,False,2018-08-07 20:03:40.556838+00:00
cl0y5j8h,3,3833,2,star,False,1i721eed,Dolphin,0.0,1,True,BOT,Bull,1.0,4,I will participate.,False,2018-08-07 20:03:55.359534+00:00
cl0y5j8h,3,3833,2,star,False,1i721eed,Dolphin,0.0,1,True,BOT,Bear,1.0,3,I will participate.,False,2018-08-07 20:03:55.369985+00:00
cl0y5j8h,3,3833,2,star,False,1i721eed,Dolphin,0.0,1,True,BOT,Hippo,1.0,5,I will participate.,False,2018-08-07 20:03:55.370868+00:00
cl0y5j8h,3,3833,2,star,False,1i721eed,Dolphin,0.0,1,True,BOT,Deer,1.0,2,I will participate.,False,2018-08-07 20:03:55.415994+00:00
cl0y5j8h,4,3836,2,star,False,1i721eed,Tiger,0.0,1,True,BOT,Lobster,1.0,4,I will not participate.,False,2018-08-07 20:04:21.516089+00:00
cl0y5j8h,4,3836,2,star,False,1i721eed,Tiger,0.0,1,True,BOT,Horse,1.0,5,I will not participate.,False,2018-08-07 20:04:21.521551+00:00
cl0y5j8h,4,3836,2,star,False,1i721eed,Tiger,0.0,1,True,BOT,Lizard,0.0,3,I will not participate.,False,2018-08-07 20:04:21.525549+00:00
cl0y5j8h,4,3836,2,star,False,1i721eed,Tiger,0.0,1,True,BOT,Frog,1.0,2,I will not participate.,False,2018-08-07 20:04:21.566453+00:00
cl0y5j8h,5,3839,2,star,False,1i721eed,Koala,1.0,1,True,BOT,Lion,0.0,5,I will participate.,False,2018-08-07 20:04:37.685254+00:00
cl0y5j8h,5,3839,2,star,False,1i721eed,Koala,1.0,1,True,BOT,Rat,0.0,4,I will participate.,False,2018-08-07 20:04:37.703565+00:00
cl0y5j8h,5,3839,2,star,False,1i721eed,Koala,1.0,1,True,BOT,Deer,1.0,3,I will participate.,False,2018-08-07 20:04:37.712613+00:00
cl0y5j8h,5,3839,2,star,False,1i721eed,Koala,1.0,1,True,BOT,Giraffe,0.0,2,I will participate.,False,2018-08-07 20:04:37.746753+00:00
cl0y5j8h,6,3842,2,circle,False,1i721eed,Shark,0.0,1,True,BOT,Koala,0.0,2,I will not participate.,False,2018-08-07 20:04:51.672003+00:00
cl0y5j8h,6,3842,2,circle,False,1i721eed,Shark,0.0,1,True,BOT,Elephant,0.0,5,I will not participate.,False,2018-08-07 20:04:51.672814+00:00
cl0y5j8h,7,3845,2,circle,False,1i721eed,Cow,1.0,1,True,BOT,Tuna,1.0,5,I will participate.,False,2018-08-07 20:05:03.578393+00:00
cl0y5j8h,7,3845,2,circle,False,1i721eed,Cow,1.0,1,True,BOT,Bull,1.0,2,I will participate.,False,2018-08-07 20:05:03.593690+00:00
cl0y5j8h,8,3848,2,circle,False,1i721eed,Eagle,0.0,1,True,BOT,Beaver,1.0,5,I will not participate.,False,2018-08-07 20:05:15.665781+00:00
cl0y5j8h,8,3848,2,circle,False,1i721eed,Eagle,0.0,1,True,BOT,Rhino,1.0,2,I will not participate.,False,2018-08-07 20:05:15.672013+00:00
cl0y5j8h,9,3851,2,circle,False,1i721eed,Snail,0.0,1,True,BOT,Bee,1.0,5,I will participate.,False,2018-08-07 20:05:26.397120+00:00
cl0y5j8h,9,3851,2,circle,False,1i721eed,Snail,0.0,1,True,BOT,Raccoon,1.0,2,I will participate.,False,2018-08-07 20:05:26.403463+00:00
cl0y5j8h,10,3854,2,circle,False,1i721eed,Snake,1.0,1,True,BOT,Shark,0.0,5,I will not participate.,False,2018-08-07 20:05:37.214137+00:00
cl0y5j8h,10,3854,2,circle,False,1i721eed,Snake,1.0,1,True,BOT,Bull,0.0,2,I will not participate.,False,2018-08-07 20:05:37.220622+00:00
cl0y5j8h,11,3857,2,clique,False,1i721eed,Wolf,0.0,1,True,BOT,Giraffe,0.0,5,I will participate.,False,2018-08-07 20:05:49.404584+00:00
cl0y5j8h,11,3857,2,clique,False,1i721eed,Wolf,0.0,1,True,BOT,Rat,0.0,4,I will participate.,False,2018-08-07 20:05:49.405505+00:00
cl0y5j8h,11,3857,2,clique,False,1i721eed,Wolf,0.0,1,True,BOT,Kangaroo,0.0,3,I will participate.,False,2018-08-07 20:05:49.417479+00:00
cl0y5j8h,11,3857,2,clique,False,1i721eed,Wolf,0.0,1,True,BOT,Lion,0.0,2,I will participate.,False,2018-08-07 20:05:49.455935+00:00
cl0y5j8h,12,3860,2,clique,False,1i721eed,Beaver,1.0,1,True,BOT,Penguin,1.0,5,I will not participate.,False,2018-08-07 20:06:01.689604+00:00
cl0y5j8h,12,3860,2,clique,False,1i721eed,Beaver,1.0,1,True,BOT,Rhino,1.0,4,I will not participate.,False,2018-08-07 20:06:01.692140+00:00
cl0y5j8h,12,3860,2,clique,False,1i721eed,Beaver,1.0,1,True,BOT,Crab,1.0,3,I will not participate.,False,2018-08-07 20:06:01.703428+00:00
cl0y5j8h,12,3860,2,clique,False,1i721eed,Beaver,1.0,1,True,BOT,Lizard,1.0,2,I will not participate.,False,2018-08-07 20:06:01.744806+00:00
cl0y5j8h,13,3863,2,clique,False,1i721eed,Bull,0.0,1,True,BOT,Owl,1.0,5,I will participate.,False,2018-08-07 20:06:12.537391+00:00
cl0y5j8h,13,3863,2,clique,False,1i721eed,Bull,0.0,1,True,BOT,Elephant,1.0,4,I will participate.,False,2018-08-07 20:06:12.542144+00:00
cl0y5j8h,13,3863,2,clique,False,1i721eed,Bull,0.0,1,True,BOT,Monkey,1.0,3,I will participate.,False,2018-08-07 20:06:12.546965+00:00
cl0y5j8h,13,3863,2,clique,False,1i721eed,Bull,0.0,1,True,BOT,Snail,1.0,2,I will participate.,False,2018-08-07 20:06:12.585261+00:00
cl0y5j8h,14,3866,2,clique,False,1i721eed,Pig,0.0,1,True,BOT,Beaver,1.0,4,I will not participate.,False,2018-08-07 20:06:26.543446+00:00
cl0y5j8h,14,3866,2,clique,False,1i721eed,Pig,0.0,1,True,BOT,Gorilla,1.0,5,I will not participate.,False,2018-08-07 20:06:26.545939+00:00
cl0y5j8h,14,3866,2,clique,False,1i721eed,Pig,0.0,1,True,BOT,Goat,0.0,3,I will not participate.,False,2018-08-07 20:06:26.556010+00:00
cl0y5j8h,14,3866,2,clique,False,1i721eed,Pig,0.0,1,True,BOT,Snake,1.0,2,I will not participate.,False,2018-08-07 20:06:26.594303+00:00
cl0y5j8h,15,3869,2,clique,False,1i721eed,Wolf,1.0,1,True,BOT,Raccoon,0.0,4,I will not participate.,False,2018-08-07 20:06:39.762838+00:00
cl0y5j8h,15,3869,2,clique,False,1i721eed,Wolf,1.0,1,True,BOT,Mouse,0.0,5,I will not participate.,False,2018-08-07 20:06:39.763814+00:00
cl0y5j8h,15,3869,2,clique,False,1i721eed,Wolf,1.0,1,True,BOT,Cow,1.0,3,I will not participate.,False,2018-08-07 20:06:39.774310+00:00
cl0y5j8h,15,3869,2,clique,False,1i721eed,Wolf,1.0,1,True,BOT,Beaver,0.0,2,I will not participate.,False,2018-08-07 20:06:39.819205+00:00
6iomgd08,1,4052,2,star,True,mu411z41,Lizard,0.0,1,True,BOT,Octopus,0.0,4,I will not participate.,False,2018-08-08 13:42:22.058621+00:00
6iomgd08,3,4058,2,star,True,mu411z41,Dolphin,0.0,1,True,BOT,Hippo,1.0,5,I will participate.,False,2018-08-08 13:44:50.635577+00:00
mo57sxoj,1,4367,2,star,False,7mrr0984,Lizard,1.0,1,True,BOT,Bull,1.0,5,I will participate.,False,2018-08-11 22:12:05.110153+00:00
mo57sxoj,1,4367,2,star,False,7mrr0984,Lizard,1.0,1,True,BOT,Octopus,1.0,4,I will participate.,False,2018-08-11 22:12:05.111133+00:00
mo57sxoj,1,4367,2,star,False,7mrr0984,Lizard,1.0,1,True,BOT,Rhino,1.0,3,I will participate.,False,2018-08-11 22:12:05.127410+00:00
mo57sxoj,1,4367,2,star,False,7mrr0984,Lizard,1.0,1,True,BOT,Duck,1.0,2,I will participate.,False,2018-08-11 22:12:05.160423+00:00
mo57sxoj,2,4370,2,star,False,7mrr0984,Tiger,0.0,1,True,BOT,Lizard,0.0,5,I will participate.,False,2018-08-11 22:12:21.478139+00:00
mo57sxoj,2,4370,2,star,False,7mrr0984,Tiger,0.0,1,True,BOT,Cat,0.0,4,I will participate.,False,2018-08-11 22:12:21.494572+00:00
mo57sxoj,2,4370,2,star,False,7mrr0984,Tiger,0.0,1,True,BOT,Fish,0.0,3,I will participate.,False,2018-08-11 22:12:21.501993+00:00
mo57sxoj,2,4370,2,star,False,7mrr0984,Tiger,0.0,1,True,BOT,Deer,0.0,2,I will participate.,False,2018-08-11 22:12:21.539920+00:00
mo57sxoj,3,4373,2,star,False,7mrr0984,Dolphin,0.0,1,True,BOT,Hippo,1.0,5,I will participate.,False,2018-08-11 22:12:32.724455+00:00
mo57sxoj,3,4373,2,star,False,7mrr0984,Dolphin,0.0,1,True,BOT,Bull,1.0,4,I will participate.,False,2018-08-11 22:12:32.735837+00:00
mo57sxoj,3,4373,2,star,False,7mrr0984,Dolphin,0.0,1,True,BOT,Bear,1.0,3,I will participate.,False,2018-08-11 22:12:32.751622+00:00
mo57sxoj,3,4373,2,star,False,7mrr0984,Dolphin,0.0,1,True,BOT,Deer,1.0,2,I will participate.,False,2018-08-11 22:12:32.783950+00:00
mo57sxoj,4,4376,2,star,False,7mrr0984,Tiger,0.0,1,True,BOT,Lobster,1.0,4,I will participate.,False,2018-08-11 22:12:46.014085+00:00
mo57sxoj,6,4382,2,circle,False,7mrr0984,Shark,1.0,1,True,BOT,Elephant,1.0,5,I will not participate.,False,2018-08-11 22:13:13.324958+00:00
mo57sxoj,6,4382,2,circle,False,7mrr0984,Shark,1.0,1,True,BOT,Koala,1.0,2,I will not participate.,False,2018-08-11 22:13:13.325919+00:00
mo57sxoj,7,4385,2,circle,False,7mrr0984,Cow,0.0,1,True,BOT,Bull,0.0,2,I will participate.,False,2018-08-11 22:13:24.180449+00:00
mo57sxoj,7,4385,2,circle,False,7mrr0984,Cow,0.0,1,True,BOT,Tuna,0.0,5,I will participate.,False,2018-08-11 22:13:24.181402+00:00
mo57sxoj,8,4388,2,circle,False,7mrr0984,Eagle,0.0,1,True,BOT,Beaver,1.0,5,I will not participate.,False,2018-08-11 22:13:35.820381+00:00
mo57sxoj,8,4388,2,circle,False,7mrr0984,Eagle,0.0,1,True,BOT,Rhino,1.0,2,I will not participate.,False,2018-08-11 22:13:35.825354+00:00
mo57sxoj,11,4397,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Giraffe,1.0,5,I will participate.,False,2018-08-11 22:14:16.742949+00:00
mo57sxoj,11,4397,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Rat,1.0,4,I will participate.,False,2018-08-11 22:14:16.777379+00:00
mo57sxoj,11,4397,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Kangaroo,1.0,3,I will participate.,False,2018-08-11 22:14:16.784735+00:00
mo57sxoj,11,4397,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Lion,1.0,2,I will participate.,False,2018-08-11 22:14:16.820693+00:00
mo57sxoj,12,4400,2,clique,False,7mrr0984,Beaver,0.0,1,True,BOT,Penguin,0.0,5,I will participate.,False,2018-08-11 22:14:34.804915+00:00
mo57sxoj,12,4400,2,clique,False,7mrr0984,Beaver,0.0,1,True,BOT,Rhino,0.0,4,I will participate.,False,2018-08-11 22:14:34.812340+00:00
mo57sxoj,12,4400,2,clique,False,7mrr0984,Beaver,0.0,1,True,BOT,Crab,0.0,3,I will participate.,False,2018-08-11 22:14:34.822954+00:00
mo57sxoj,12,4400,2,clique,False,7mrr0984,Beaver,0.0,1,True,BOT,Lizard,0.0,2,I will participate.,False,2018-08-11 22:14:34.862086+00:00
mo57sxoj,14,4406,2,clique,False,7mrr0984,Pig,0.0,1,True,BOT,Gorilla,1.0,5,I will participate.,False,2018-08-11 22:15:02.050508+00:00
mo57sxoj,14,4406,2,clique,False,7mrr0984,Pig,0.0,1,True,BOT,Beaver,1.0,4,I will participate.,False,2018-08-11 22:15:02.056848+00:00
mo57sxoj,14,4406,2,clique,False,7mrr0984,Pig,0.0,1,True,BOT,Goat,0.0,3,I will participate.,False,2018-08-11 22:15:02.062964+00:00
mo57sxoj,14,4406,2,clique,False,7mrr0984,Pig,0.0,1,True,BOT,Snake,1.0,2,I will participate.,False,2018-08-11 22:15:02.104450+00:00
mo57sxoj,15,4409,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Mouse,0.0,5,I will not participate.,False,2018-08-11 22:15:12.721592+00:00
mo57sxoj,15,4409,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Raccoon,0.0,4,I will not participate.,False,2018-08-11 22:15:12.738256+00:00
mo57sxoj,15,4409,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Cow,1.0,3,I will not participate.,False,2018-08-11 22:15:12.751368+00:00
mo57sxoj,15,4409,2,clique,False,7mrr0984,Wolf,1.0,1,True,BOT,Beaver,0.0,2,I will not participate.,False,2018-08-11 22:15:12.783335+00:00
gf1acizy,1,4412,2,star,False,2x12lt49,Lizard,1.0,1,True,BOT,Bull,1.0,5,I will participate.,False,2018-08-11 22:32:19.931641+00:00
gf1acizy,2,4415,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Lizard,0.0,5,I will participate.,False,2018-08-11 22:32:33.996407+00:00
gf1acizy,2,4415,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Horse,0.0,4,I will participate.,False,2018-08-11 22:32:33.996715+00:00
gf1acizy,2,4415,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Monkey,0.0,3,I will participate.,False,2018-08-11 22:32:34.004541+00:00
gf1acizy,2,4415,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Deer,0.0,2,I will participate.,False,2018-08-11 22:32:34.046319+00:00
gf1acizy,3,4418,2,star,False,2x12lt49,Dolphin,0.0,1,True,BOT,Hippo,1.0,5,I will not participate.,False,2018-08-11 22:32:47.224014+00:00
gf1acizy,3,4418,2,star,False,2x12lt49,Dolphin,0.0,1,True,BOT,Gorilla,1.0,4,I will not participate.,False,2018-08-11 22:32:47.226737+00:00
gf1acizy,3,4418,2,star,False,2x12lt49,Dolphin,0.0,1,True,BOT,Snail,1.0,3,I will not participate.,False,2018-08-11 22:32:47.235361+00:00
gf1acizy,3,4418,2,star,False,2x12lt49,Dolphin,0.0,1,True,BOT,Deer,1.0,2,I will not participate.,False,2018-08-11 22:32:47.274467+00:00
gf1acizy,4,4421,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Horse,1.0,5,I will participate.,False,2018-08-11 22:32:58.934021+00:00
gf1acizy,4,4421,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Snail,1.0,4,I will participate.,False,2018-08-11 22:32:58.945919+00:00
gf1acizy,4,4421,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Pig,0.0,3,I will participate.,False,2018-08-11 22:32:58.958170+00:00
gf1acizy,4,4421,2,star,False,2x12lt49,Tiger,0.0,1,True,BOT,Frog,1.0,2,I will participate.,False,2018-08-11 22:32:58.993531+00:00
gf1acizy,5,4424,2,star,False,2x12lt49,Koala,1.0,1,True,BOT,Lion,0.0,5,I will participate.,False,2018-08-11 22:33:10.928987+00:00
gf1acizy,6,4427,2,clique,False,2x12lt49,Shark,1.0,1,True,BOT,Elephant,1.0,5,I will participate.,False,2018-08-11 22:33:22.605842+00:00
gf1acizy,7,4430,2,clique,False,2x12lt49,Cow,0.0,1,True,BOT,Tuna,0.0,5,I will participate.,False,2018-08-11 22:33:34.521580+00:00
gf1acizy,7,4430,2,clique,False,2x12lt49,Cow,0.0,1,True,BOT,Eagle,0.0,4,I will participate.,False,2018-08-11 22:33:34.533057+00:00
gf1acizy,7,4430,2,clique,False,2x12lt49,Cow,0.0,1,True,BOT,Snake,0.0,3,I will participate.,False,2018-08-11 22:33:34.545334+00:00
gf1acizy,7,4430,2,clique,False,2x12lt49,Cow,0.0,1,True,BOT,Bull,0.0,2,I will participate.,False,2018-08-11 22:33:34.580286+00:00
gf1acizy,8,4433,2,clique,False,2x12lt49,Eagle,0.0,1,True,BOT,Beaver,1.0,5,I will not participate.,False,2018-08-11 22:33:45.322076+00:00
gf1acizy,8,4433,2,clique,False,2x12lt49,Eagle,0.0,1,True,BOT,Duck,1.0,4,I will not participate.,False,2018-08-11 22:33:45.333795+00:00
gf1acizy,8,4433,2,clique,False,2x12lt49,Eagle,0.0,1,True,BOT,Crab,1.0,3,I will not participate.,False,2018-08-11 22:33:45.351699+00:00
gf1acizy,8,4433,2,clique,False,2x12lt49,Eagle,0.0,1,True,BOT,Rhino,1.0,2,I will not participate.,False,2018-08-11 22:33:45.385125+00:00
gf1acizy,9,4436,2,clique,False,2x12lt49,Snail,0.0,1,True,BOT,Bee,1.0,5,I will participate.,False,2018-08-11 22:34:00.393516+00:00
gf1acizy,10,4439,2,clique,False,2x12lt49,Snake,1.0,1,True,BOT,Shark,0.0,5,I will participate.,False,2018-08-11 22:34:10.251963+00:00
gf1acizy,10,4439,2,clique,False,2x12lt49,Snake,1.0,1,True,BOT,Wolf,0.0,4,I will participate.,False,2018-08-11 22:34:10.263157+00:00
gf1acizy,10,4439,2,clique,False,2x12lt49,Snake,1.0,1,True,BOT,Eagle,1.0,3,I will participate.,False,2018-08-11 22:34:10.280250+00:00
gf1acizy,10,4439,2,clique,False,2x12lt49,Snake,1.0,1,True,BOT,Bull,0.0,2,I will participate.,False,2018-08-11 22:34:10.306794+00:00
gf1acizy,11,4442,2,circle,False,2x12lt49,Wolf,1.0,1,True,BOT,Giraffe,1.0,5,I will participate.,False,2018-08-11 22:34:29.518138+00:00
gf1acizy,11,4442,2,circle,False,2x12lt49,Wolf,1.0,1,True,BOT,Lion,1.0,2,I will participate.,False,2018-08-11 22:34:29.528583+00:00
gf1acizy,12,4445,2,circle,False,2x12lt49,Beaver,0.0,1,True,BOT,Penguin,0.0,5,I will participate.,False,2018-08-11 22:34:39.961938+00:00
gf1acizy,12,4445,2,circle,False,2x12lt49,Beaver,0.0,1,True,BOT,Lizard,0.0,2,I will participate.,False,2018-08-11 22:34:39.966788+00:00
gf1acizy,13,4448,2,circle,False,2x12lt49,Bull,0.0,1,True,BOT,Owl,1.0,5,I will participate.,False,2018-08-11 22:34:50.802873+00:00
gf1acizy,13,4448,2,circle,False,2x12lt49,Bull,0.0,1,True,BOT,Snail,1.0,2,I will participate.,False,2018-08-11 22:34:50.803817+00:00
gf1acizy,14,4451,2,circle,False,2x12lt49,Pig,0.0,1,True,BOT,Gorilla,1.0,5,I will participate.,False,2018-08-11 22:35:03.825660+00:00
gf1acizy,15,4454,2,circle,False,2x12lt49,Wolf,1.0,1,True,BOT,Mouse,0.0,5,I will participate.,False,2018-08-11 22:35:17.481816+00:00
adra2qky,1,4457,2,star,True,2lh9lhhx,Lizard,1.0,1,True,BOT,Bull,1.0,5,I will participate.,False,2018-08-12 14:03:35.520099+00:00
adra2qky,1,4457,2,star,True,2lh9lhhx,Lizard,1.0,1,True,BOT,Koala,1.0,4,I will participate.,False,2018-08-12 14:03:35.535409+00:00
